AccountNumber,PlanName,Rate,BillDate,UsageTime,UsageDuration
SA-0080-84-93,MV-L,0.5,28/06/2011,2011-06-05 05:43:31,978
SA-0414-20-79,MV-L,0.5,28/08/2011,2011-08-27 09:27:58,771
SA-0133-16-62,MV-L,0.5,28/09/2012,2012-09-14 13:47:26,483
SA-0187-35-19,MV-L,0.5,28/02/2012,2012-02-20 06:17:52,311
SA-0151-98-79,MV-L,0.5,28/07/2011,2011-07-23 06:52:12,953
SA-0033-12-88,MV-L,0.5,28/03/2012,2012-03-21 16:42:17,443
SA-0303-06-26,MV-L,0.5,28/12/2011,2011-12-14 21:57:14,633
SA-0021-95-06,MV-L,0.5,28/08/2011,2011-08-14 22:43:28,72
SA-0037-94-05,MV-L,0.5,28/07/2011,2011-07-11 18:12:18,370
SA-0033-12-88,MV-L,0.5,28/01/2011,2011-01-17 01:50:37,627
SA-0343-60-69,MV-L,0.5,28/08/2011,2011-08-12 00:02:17,74
SA-0185-59-07,MV-L,0.5,28/02/2012,2012-02-07 20:31:00,184
SA-0186-07-48,MV-L,0.5,28/08/2011,2011-08-04 12:38:41,375
SA-0005-14-91,MV-L,0.5,28/09/2012,2012-09-02 13:14:37,798
SA-0155-74-77,MV-L,0.5,28/01/2011,2011-01-13 22:00:00,750
SA-0151-98-79,MV-L,0.5,28/11/2012,2012-11-08 15:57:15,399
SA-0144-10-84,MV-L,0.5,28/09/2012,2012-09-20 06:15:38,364
SA-0009-04-02,MV-L,0.5,28/11/2011,2011-11-06 20:53:47,273
SA-0227-78-67,MV-L,0.5,28/01/2011,2011-01-28 15:16:10,337
SA-0202-82-34,MV-L,0.5,28/08/2012,2012-08-20 16:20:22,465
SA-0114-12-73,MV-L,0.5,28/02/2012,2012-02-02 18:22:03,470
SA-0279-91-74,MV-L,0.5,28/08/2011,2011-08-17 23:28:35,594
SA-0112-53-34,MV-L,0.5,28/05/2012,2012-05-10 03:30:42,997
SA-0314-69-44,MV-L,0.5,28/02/2012,2012-02-22 12:34:06,205
SA-0401-55-12,MV-L,0.5,28/11/2011,2011-11-28 21:47:49,854
SA-0187-35-19,MV-L,0.5,28/07/2011,2011-07-25 18:24:08,618
SA-0263-79-37,MV-L,0.5,28/09/2012,2012-09-01 14:57:54,255
SA-0305-50-15,MV-L,0.5,28/10/2012,2012-10-16 09:12:14,977
SA-0227-78-67,MV-L,0.5,28/08/2012,2012-08-09 14:39:49,464
SA-0185-10-64,MV-L,0.5,28/05/2012,2012-05-08 18:18:52,534
SA-0182-19-79,MV-L,0.5,28/05/2011,2011-05-27 11:41:29,408
SA-0290-06-89,MV-L,0.5,28/02/2012,2012-02-13 13:46:42,112
SA-0185-59-07,MV-L,0.5,28/06/2012,2012-06-23 11:29:25,285
SA-0335-96-08,MV-L,0.5,28/05/2012,2012-05-07 23:04:55,570
SA-0005-14-91,MV-L,0.5,28/12/2012,2012-12-05 14:08:04,707
SA-0155-74-77,MV-L,0.5,28/05/2012,2012-05-11 12:25:13,410
SA-0361-84-31,MV-L,0.5,28/04/2012,2012-04-17 01:26:51,479
SA-0080-84-93,MV-L,0.5,28/03/2012,2012-03-29 21:23:07,993
SA-0361-84-31,MV-L,0.5,28/04/2012,2012-04-04 00:04:30,487
SA-0314-69-44,MV-L,0.5,28/01/2011,2011-01-04 07:48:57,922
SA-0063-02-33,MV-L,0.5,28/09/2012,2012-09-19 13:26:58,234
SA-0050-81-89,MV-L,0.5,28/03/2011,2011-03-30 01:40:16,672
SA-0202-82-34,MV-L,0.5,28/04/2011,2011-04-27 18:35:47,543
SA-0303-06-26,MV-L,0.5,28/11/2011,2011-11-06 06:15:18,594
SA-0155-74-77,MV-L,0.5,28/11/2011,2011-11-25 19:37:42,362
SA-0335-96-08,MV-L,0.5,28/02/2011,2011-02-21 11:07:34,368
SA-0187-35-19,MV-L,0.5,28/11/2012,2012-11-08 07:50:42,976
SA-0361-84-31,MV-L,0.5,28/01/2011,2011-01-13 21:19:01,209
SA-0343-60-69,MV-L,0.5,28/08/2012,2012-08-22 08:22:22,834
SA-0138-33-52,MV-L,0.5,28/07/2011,2011-07-02 01:36:46,699
SA-0210-42-47,MV-L,0.5,28/02/2012,2012-02-02 19:30:21,308
SA-0092-93-02,MV-L,0.5,28/03/2011,2011-03-01 20:25:19,236
SA-0220-61-46,MV-L,0.5,28/04/2012,2012-04-16 07:24:01,830
SA-0263-79-37,MV-L,0.5,28/01/2011,2011-01-07 18:34:46,127
SA-0414-86-48,MV-L,0.5,28/09/2011,2011-09-15 05:22:33,259
SA-0414-20-79,MV-L,0.5,28/10/2012,2012-10-04 17:57:24,628
SA-0312-94-95,MV-L,0.5,28/05/2011,2011-05-14 05:21:57,586
SA-0112-53-34,MV-L,0.5,28/04/2011,2011-04-08 07:29:52,797
SA-0112-53-34,MV-L,0.5,28/06/2011,2011-06-27 06:41:07,241
SA-0185-59-07,MV-L,0.5,28/08/2011,2011-08-19 12:55:21,259
SA-0263-79-37,MV-L,0.5,28/10/2012,2012-10-24 07:54:23,168
SA-0112-53-34,MV-L,0.5,28/12/2011,2011-12-04 20:46:00,663
SA-0220-61-46,MV-L,0.5,28/01/2012,2012-01-12 18:19:40,866
SA-0303-06-26,MV-L,0.5,28/09/2011,2011-09-01 23:31:53,335
SA-0037-94-05,MV-L,0.5,28/01/2012,2012-01-16 05:44:33,157
SA-0252-71-33,MV-L,0.5,28/11/2012,2012-11-05 05:42:12,299
SA-0144-10-84,MV-L,0.5,28/03/2012,2012-03-19 19:49:47,494
SA-0080-84-93,MV-L,0.5,28/06/2011,2011-06-10 15:14:21,830
SA-0021-95-06,MV-L,0.5,28/08/2012,2012-08-19 20:59:20,831
SA-0252-71-33,MV-L,0.5,28/07/2012,2012-07-18 06:13:35,72
SA-0012-71-76,MV-L,0.5,28/07/2011,2011-07-26 03:47:33,577
SA-0263-79-37,MV-L,0.5,28/10/2011,2011-10-09 03:06:08,678
SA-0021-95-06,MV-L,0.5,28/04/2011,2011-04-23 12:31:06,831
SA-0361-84-31,MV-L,0.5,28/04/2011,2011-04-02 16:01:13,167
SA-0314-69-44,MV-L,0.5,28/04/2012,2012-04-10 23:04:36,62
SA-0185-59-07,MV-L,0.5,28/04/2012,2012-04-20 17:57:58,215
SA-0080-84-93,MV-L,0.5,28/06/2012,2012-06-05 12:47:33,896
SA-0414-20-79,MV-L,0.5,28/04/2011,2011-04-02 13:47:19,655
SA-0021-95-06,MV-L,0.5,28/10/2012,2012-10-11 03:52:34,970
SA-0303-06-26,MV-L,0.5,28/09/2011,2011-09-01 16:18:46,730
SA-0112-53-34,MV-L,0.5,28/02/2011,2011-02-15 21:51:17,796
SA-0055-36-68,MV-L,0.5,28/09/2012,2012-09-14 12:19:12,845
SA-0249-45-54,MV-L,0.5,28/03/2012,2012-03-22 20:44:29,616
SA-0182-19-79,MV-L,0.5,28/06/2012,2012-06-23 14:57:47,298
SA-0290-06-89,MV-L,0.5,28/08/2011,2011-08-23 02:57:41,886
SA-0185-59-07,MV-L,0.5,28/10/2012,2012-10-16 22:41:20,701
SA-0182-19-79,MV-L,0.5,28/12/2011,2011-12-03 12:37:52,873
SA-0335-96-08,MV-L,0.5,28/12/2011,2011-12-02 14:07:53,864
SA-0055-36-68,MV-L,0.5,28/03/2011,2011-03-17 18:43:10,217
SA-0186-07-48,MV-L,0.5,28/05/2012,2012-05-30 18:27:34,816
SA-0202-82-34,MV-L,0.5,28/10/2011,2011-10-15 14:55:59,544
SA-0037-94-05,MV-L,0.5,28/10/2012,2012-10-20 09:01:58,108
SA-0187-35-19,MV-L,0.5,28/08/2011,2011-08-01 19:26:52,375
SA-0220-48-64,MV-L,0.5,28/02/2011,2011-02-10 04:28:55,386
SA-0151-98-79,MV-L,0.5,28/05/2011,2011-05-09 03:20:44,324
SA-0037-94-05,MV-L,0.5,28/12/2011,2011-12-04 23:43:35,269
SA-0263-79-37,MV-L,0.5,28/04/2012,2012-04-11 13:40:36,296
SA-0414-86-48,MV-L,0.5,28/10/2011,2011-10-22 08:52:28,314
SA-0033-12-88,MV-L,0.5,28/12/2012,2012-12-23 09:46:33,689
SA-0378-80-96,MV-L,0.5,28/07/2012,2012-07-09 18:20:42,639
SA-0151-98-79,MV-L,0.5,28/08/2012,2012-08-14 20:53:56,881
SA-0227-78-67,MV-L,0.5,28/10/2011,2011-10-14 08:55:27,740
SA-0005-14-91,MV-L,0.5,28/01/2012,2012-01-15 06:42:45,333
SA-0227-78-67,MV-L,0.5,28/04/2012,2012-04-18 10:41:46,777
SA-0012-71-76,MV-L,0.5,28/09/2012,2012-09-18 03:39:02,538
SA-0092-93-02,MV-L,0.5,28/06/2012,2012-06-29 14:32:05,689
SA-0185-59-07,MV-L,0.5,28/08/2011,2011-08-25 12:56:13,887
SA-0312-94-95,MV-L,0.5,28/04/2011,2011-04-19 02:31:11,627
SA-0037-94-05,MV-L,0.5,28/03/2011,2011-03-27 05:26:14,539
SA-0185-59-07,MV-L,0.5,28/07/2011,2011-07-16 15:08:47,113
SA-0361-84-31,MV-L,0.5,28/01/2012,2012-01-21 07:34:13,220
SA-0037-94-05,MV-L,0.5,28/12/2012,2012-12-12 08:22:45,612
SA-0151-98-79,MV-L,0.5,28/12/2011,2011-12-29 01:27:38,486
SA-0147-43-82,MV-L,0.5,28/12/2011,2011-12-19 01:38:02,556
SA-0378-80-96,MV-L,0.5,28/08/2012,2012-08-16 20:57:01,612
SA-0112-53-34,MV-L,0.5,28/10/2012,2012-10-14 21:04:46,603
SA-0133-16-62,MV-L,0.5,28/12/2012,2012-12-18 10:13:09,770
SA-0055-36-68,MV-L,0.5,28/11/2011,2011-11-12 23:55:50,572
SA-0080-84-93,MV-L,0.5,28/07/2012,2012-07-24 19:49:15,723
SA-0261-41-34,MV-L,0.5,28/10/2011,2011-10-13 05:11:23,739
SA-0401-55-12,MV-L,0.5,28/06/2011,2011-06-13 12:41:09,298
SA-0185-59-07,MV-L,0.5,28/05/2011,2011-05-03 04:39:38,507
SA-0252-71-33,MV-L,0.5,28/01/2011,2011-01-23 10:01:25,743
SA-0414-20-79,MV-L,0.5,28/06/2012,2012-06-30 05:30:24,372
SA-0290-06-89,MV-L,0.5,28/08/2011,2011-08-26 18:33:35,841
SA-0339-42-22,MV-L,0.5,28/04/2011,2011-04-18 07:48:58,677
SA-0312-94-95,MV-L,0.5,28/10/2012,2012-10-29 16:54:00,950
SA-0151-98-79,MV-L,0.5,28/11/2011,2011-11-21 15:00:05,959
SA-0151-98-79,MV-L,0.5,28/01/2011,2011-01-26 17:42:09,794
SA-0187-35-19,MV-L,0.5,28/06/2011,2011-06-17 12:43:39,874
SA-0210-42-47,MV-L,0.5,28/11/2011,2011-11-05 08:32:49,720
SA-0220-48-64,MV-L,0.5,28/12/2011,2011-12-03 03:23:43,72
SA-0155-74-77,MV-L,0.5,28/01/2011,2011-01-31 11:57:10,962
SA-0343-60-69,MV-L,0.5,28/12/2011,2011-12-25 08:08:59,80
SA-0114-12-73,MV-L,0.5,28/12/2011,2011-12-01 11:22:47,429
SA-0227-78-67,MV-L,0.5,28/08/2011,2011-08-25 14:59:31,365
SA-0037-94-05,MV-L,0.5,28/02/2011,2011-02-25 05:11:26,480
SA-0114-12-73,MV-L,0.5,28/08/2011,2011-08-28 13:00:47,220
SA-0343-60-69,MV-L,0.5,28/02/2012,2012-02-23 14:38:29,765
SA-0222-28-58,MV-L,0.5,28/05/2011,2011-05-29 04:59:55,108
SA-0210-42-47,MV-L,0.5,28/05/2012,2012-05-19 05:59:09,392
SA-0312-94-95,MV-L,0.5,28/01/2012,2012-01-11 14:29:21,405
SA-0279-91-74,MV-L,0.5,28/04/2012,2012-04-06 11:21:17,658
SA-0155-74-77,MV-L,0.5,28/02/2012,2012-02-07 21:54:41,803
SA-0220-48-64,MV-L,0.5,28/09/2012,2012-09-30 17:46:07,975
SA-0112-53-34,MV-L,0.5,28/05/2011,2011-05-03 11:43:30,997
SA-0185-59-07,MV-L,0.5,28/05/2012,2012-05-26 20:16:43,990
SA-0107-05-98,MV-L,0.5,28/10/2012,2012-10-09 04:17:49,989
SA-0107-05-98,MV-L,0.5,28/06/2011,2011-06-02 04:24:25,773
SA-0227-78-67,MV-L,0.5,28/12/2012,2012-12-08 12:42:25,199
SA-0186-07-48,MV-L,0.5,28/07/2011,2011-07-23 04:06:02,794
SA-0335-96-08,MV-L,0.5,28/04/2011,2011-04-01 12:28:32,858
SA-0147-43-82,MV-L,0.5,28/03/2012,2012-03-24 16:18:00,756
SA-0339-42-22,MV-L,0.5,28/05/2012,2012-05-24 01:22:58,180
SA-0033-12-88,MV-L,0.5,28/12/2012,2012-12-22 13:47:57,146
SA-0155-74-77,MV-L,0.5,28/08/2012,2012-08-10 19:49:13,466
SA-0227-78-67,MV-L,0.5,28/02/2011,2011-02-13 03:17:12,195
SA-0151-98-79,MV-L,0.5,28/06/2012,2012-06-15 13:03:23,924
SA-0312-94-95,MV-L,0.5,28/01/2011,2011-01-28 00:02:42,355
SA-0151-98-79,MV-L,0.5,28/10/2011,2011-10-31 10:15:02,488
SA-0261-41-34,MV-L,0.5,28/11/2012,2012-11-09 14:42:00,148
SA-0220-48-64,MV-L,0.5,28/01/2011,2011-01-18 19:30:53,259
SA-0055-36-68,MV-L,0.5,28/11/2011,2011-11-30 07:25:47,916
SA-0182-19-79,MV-L,0.5,28/08/2012,2012-08-11 07:14:40,539
SA-0414-20-79,MV-L,0.5,28/03/2012,2012-03-03 20:22:13,456
SA-0063-02-33,MV-L,0.5,28/09/2011,2011-09-16 17:53:24,253
SA-0145-41-01,MV-L,0.5,28/04/2012,2012-04-29 22:38:57,785
SA-0182-19-79,MV-L,0.5,28/02/2012,2012-02-01 19:07:09,104
SA-0147-43-82,MV-L,0.5,28/10/2011,2011-10-31 15:49:44,122
SA-0185-10-64,MV-L,0.5,28/10/2011,2011-10-30 12:00:12,455
SA-0252-71-33,MV-L,0.5,28/01/2011,2011-01-21 01:41:58,285
SA-0187-35-19,MV-L,0.5,28/09/2011,2011-09-27 18:33:42,782
SA-0009-04-02,MV-L,0.5,28/12/2011,2011-12-06 03:57:26,537
SA-0186-07-48,MV-L,0.5,28/09/2012,2012-09-09 14:17:29,526
SA-0303-06-26,MV-L,0.5,28/10/2011,2011-10-21 16:55:16,672
SA-0107-05-98,MV-L,0.5,28/09/2011,2011-09-02 07:11:26,976
SA-0147-43-82,MV-L,0.5,28/10/2011,2011-10-30 23:21:45,972
SA-0252-71-33,MV-L,0.5,28/09/2011,2011-09-15 06:58:28,154
SA-0187-35-19,MV-L,0.5,28/09/2011,2011-09-26 13:03:28,925
SA-0112-53-34,MV-L,0.5,28/02/2012,2012-02-12 05:44:00,400
SA-0312-94-95,MV-L,0.5,28/12/2012,2012-12-01 10:37:57,482
SA-0263-79-37,MV-L,0.5,28/12/2012,2012-12-31 02:52:18,282
SA-0339-42-22,MV-L,0.5,28/02/2011,2011-02-03 07:11:41,165
SA-0210-42-47,MV-L,0.5,28/05/2012,2012-05-30 00:27:53,401
SA-0249-45-54,MV-L,0.5,28/06/2012,2012-06-24 02:31:36,618
SA-0305-50-15,MV-L,0.5,28/12/2012,2012-12-04 13:04:37,941
SA-0202-82-34,MV-L,0.5,28/06/2012,2012-06-06 12:47:58,820
SA-0361-84-31,MV-L,0.5,28/01/2012,2012-01-03 04:31:26,716
SA-0220-48-64,MV-L,0.5,28/12/2011,2011-12-02 23:43:39,551
SA-0401-55-12,MV-L,0.5,28/08/2011,2011-08-02 22:08:05,981
SA-0145-41-01,MV-L,0.5,28/03/2012,2012-03-26 21:51:37,915
SA-0187-35-19,MV-L,0.5,28/10/2012,2012-10-10 19:53:24,711
SA-0080-84-93,MV-L,0.5,28/08/2012,2012-08-05 06:13:03,776
SA-0009-04-02,MV-L,0.5,28/09/2011,2011-09-10 11:33:02,950
SA-0144-10-84,MV-L,0.5,28/07/2011,2011-07-24 21:02:08,739
SA-0185-59-07,MV-L,0.5,28/07/2012,2012-07-31 00:16:55,760
SA-0037-94-05,MV-L,0.5,28/07/2011,2011-07-30 05:23:48,416
SA-0220-48-64,MV-L,0.5,28/09/2011,2011-09-12 14:24:54,647
SA-0314-69-44,MV-L,0.5,28/07/2011,2011-07-03 17:46:47,490
SA-0050-81-89,MV-L,0.5,28/02/2012,2012-02-24 07:30:23,700
SA-0050-81-89,MV-L,0.5,28/08/2011,2011-08-01 03:01:05,899
SA-0220-61-46,MV-L,0.5,28/10/2011,2011-10-27 11:51:41,403
SA-0343-60-69,MV-L,0.5,28/07/2011,2011-07-17 03:29:20,357
SA-0378-80-96,MV-L,0.5,28/03/2012,2012-03-02 08:38:01,422
SA-0185-10-64,MV-L,0.5,28/12/2011,2011-12-26 18:37:24,126
SA-0021-95-06,MV-L,0.5,28/08/2011,2011-08-12 00:46:10,236
SA-0037-94-05,MV-L,0.5,28/07/2012,2012-07-31 22:01:39,99
SA-0378-80-96,MV-L,0.5,28/04/2012,2012-04-29 03:31:17,354
SA-0080-84-93,MV-L,0.5,28/08/2012,2012-08-09 15:44:43,855
SA-0037-94-05,MV-L,0.5,28/10/2012,2012-10-09 18:02:17,531
SA-0227-78-67,MV-L,0.5,28/10/2011,2011-10-16 02:49:44,397
SA-0361-84-31,MV-L,0.5,28/12/2012,2012-12-28 18:17:06,952
SA-0037-94-05,MV-L,0.5,28/01/2012,2012-01-05 08:09:47,787
SA-0107-05-98,MV-L,0.5,28/11/2011,2011-11-15 01:19:48,524
SA-0037-94-05,MV-L,0.5,28/07/2012,2012-07-31 13:14:52,679
SA-0202-82-34,MV-L,0.5,28/07/2012,2012-07-16 23:14:19,945
SA-0378-80-96,MV-L,0.5,28/11/2012,2012-11-04 21:04:06,524
SA-0005-14-91,MV-L,0.5,28/05/2012,2012-05-26 02:25:22,80
SA-0092-93-02,MV-L,0.5,28/10/2012,2012-10-05 22:07:36,620
SA-0114-12-73,MV-L,0.5,28/04/2012,2012-04-17 04:45:03,984
SA-0222-28-58,MV-L,0.5,28/12/2012,2012-12-12 23:06:04,961
SA-0151-98-79,MV-L,0.5,28/07/2012,2012-07-21 22:11:40,197
SA-0080-84-93,MV-L,0.5,28/10/2011,2011-10-26 20:04:56,919
SA-0114-12-73,MV-L,0.5,28/07/2011,2011-07-27 16:54:24,86
SA-0361-84-31,MV-L,0.5,28/03/2012,2012-03-27 09:34:16,671
SA-0112-53-34,MV-L,0.5,28/01/2011,2011-01-14 04:22:10,219
SA-0290-06-89,MV-L,0.5,28/11/2011,2011-11-18 12:02:59,755
SA-0279-91-74,MV-L,0.5,28/07/2012,2012-07-27 07:20:19,124
SA-0305-50-15,MV-L,0.5,28/10/2011,2011-10-31 18:16:28,787
SA-0339-42-22,MV-L,0.5,28/06/2011,2011-06-23 18:13:41,241
SA-0261-41-34,MV-L,0.5,28/01/2012,2012-01-17 05:03:43,604
SA-0138-33-52,MV-L,0.5,28/12/2012,2012-12-17 11:44:19,619
SA-0252-71-33,MV-L,0.5,28/12/2012,2012-12-18 06:50:33,624
SA-0185-59-07,MV-L,0.5,28/03/2011,2011-03-31 05:07:36,561
SA-0055-36-68,MV-L,0.5,28/02/2012,2012-02-02 10:23:21,190
SA-0063-02-33,MV-L,0.5,28/04/2012,2012-04-14 12:23:01,258
SA-0305-50-15,MV-L,0.5,28/05/2012,2012-05-08 03:01:55,433
SA-0021-95-06,MV-L,0.5,28/05/2011,2011-05-10 01:46:43,606
SA-0147-43-82,MV-L,0.5,28/11/2011,2011-11-22 06:58:59,860
SA-0133-16-62,MV-L,0.5,28/04/2011,2011-04-26 20:34:12,372
SA-0138-33-52,MV-L,0.5,28/03/2011,2011-03-27 00:14:01,504
SA-0339-42-22,MV-L,0.5,28/09/2011,2011-09-29 20:49:34,630
SA-0092-93-02,MV-L,0.5,28/11/2011,2011-11-19 08:09:45,834
SA-0005-14-91,MV-L,0.5,28/12/2011,2011-12-11 05:31:40,559
SA-0314-69-44,MV-L,0.5,28/02/2011,2011-02-19 15:28:50,597
SA-0021-95-06,MV-L,0.5,28/11/2011,2011-11-20 22:06:43,923
SA-0312-94-95,MV-L,0.5,28/04/2012,2012-04-03 18:03:41,721
SA-0187-35-19,MV-L,0.5,28/08/2012,2012-08-07 23:52:16,480
SA-0185-10-64,MV-L,0.5,28/07/2011,2011-07-23 00:52:13,135
SA-0185-59-07,MV-L,0.5,28/02/2012,2012-02-06 17:47:49,512
SA-0202-82-34,MV-L,0.5,28/10/2011,2011-10-24 15:44:26,479
SA-0144-10-84,MV-L,0.5,28/10/2011,2011-10-06 15:41:50,931
SA-0335-96-08,MV-L,0.5,28/08/2011,2011-08-15 08:24:52,724
SA-0279-91-74,MV-L,0.5,28/08/2012,2012-08-14 13:46:25,882
SA-0063-02-33,MV-L,0.5,28/12/2011,2011-12-14 12:19:04,495
SA-0114-12-73,MV-L,0.5,28/07/2011,2011-07-21 15:42:12,159
SA-0080-84-93,MV-L,0.5,28/04/2011,2011-04-17 04:19:54,475
SA-0279-91-74,MV-L,0.5,28/02/2012,2012-02-22 23:09:33,389
SA-0055-36-68,MV-L,0.5,28/04/2011,2011-04-13 14:49:12,103
SA-0185-59-07,MV-L,0.5,28/05/2011,2011-05-23 02:42:32,864
SA-0187-35-19,MV-L,0.5,28/03/2012,2012-03-11 08:26:29,146
SA-0314-69-44,MV-L,0.5,28/04/2011,2011-04-01 11:03:27,743
SA-0037-94-05,MV-L,0.5,28/08/2011,2011-08-28 01:05:04,563
SA-0037-94-05,MV-L,0.5,28/06/2012,2012-06-20 15:13:06,172
SA-0112-53-34,MV-L,0.5,28/07/2011,2011-07-05 10:02:36,358
SA-0145-41-01,MV-L,0.5,28/10/2012,2012-10-01 21:31:36,291
SA-0202-82-34,MV-L,0.5,28/07/2011,2011-07-26 17:25:29,342
SA-0080-84-93,MV-L,0.5,28/01/2011,2011-01-29 01:53:16,263
SA-0378-80-96,MV-L,0.5,28/09/2012,2012-09-23 01:02:39,395
SA-0050-81-89,MV-L,0.5,28/12/2011,2011-12-27 01:09:20,381
SA-0145-41-01,MV-L,0.5,28/01/2011,2011-01-10 21:45:28,605
SA-0009-04-02,MV-L,0.5,28/01/2012,2012-01-11 11:46:16,408
SA-0202-82-34,MV-L,0.5,28/12/2011,2011-12-28 13:12:49,173
SA-0147-43-82,MV-L,0.5,28/08/2012,2012-08-25 15:36:17,135
SA-0005-14-91,MV-L,0.5,28/02/2011,2011-02-07 17:42:33,419
SA-0290-06-89,MV-L,0.5,28/01/2011,2011-01-12 16:24:39,989
SA-0182-19-79,MV-L,0.5,28/07/2012,2012-07-17 09:40:34,335
SA-0378-80-96,MV-L,0.5,28/08/2012,2012-08-27 13:58:53,446
SA-0147-43-82,MV-L,0.5,28/10/2011,2011-10-28 12:58:49,89
SA-0252-71-33,MV-L,0.5,28/03/2011,2011-03-10 05:56:14,360
SA-0202-82-34,MV-L,0.5,28/08/2012,2012-08-14 03:26:37,191
SA-0279-91-74,MV-L,0.5,28/09/2011,2011-09-04 09:40:56,337
SA-0005-14-91,MV-L,0.5,28/03/2011,2011-03-07 05:11:59,346
SA-0401-55-12,MV-L,0.5,28/02/2012,2012-02-16 14:31:46,965
SA-0263-79-37,MV-L,0.5,28/11/2012,2012-11-10 22:09:52,128
SA-0063-02-33,MV-L,0.5,28/09/2011,2011-09-03 06:24:18,389
SA-0343-60-69,MV-L,0.5,28/11/2011,2011-11-10 20:29:49,827
SA-0220-61-46,MV-L,0.5,28/01/2011,2011-01-06 20:31:34,367
SA-0092-93-02,MV-L,0.5,28/02/2012,2012-02-06 06:22:56,280
SA-0055-36-68,MV-L,0.5,28/08/2011,2011-08-28 14:17:11,469
SA-0252-71-33,MV-L,0.5,28/09/2012,2012-09-21 01:11:40,517
SA-0249-45-54,MV-L,0.5,28/05/2012,2012-05-13 07:21:32,706
SA-0147-43-82,MV-L,0.5,28/01/2011,2011-01-30 05:56:42,85
SA-0133-16-62,MV-L,0.5,28/02/2011,2011-02-26 16:20:09,189
SA-0210-42-47,MV-L,0.5,28/09/2011,2011-09-22 15:46:23,999
SA-0186-07-48,MV-L,0.5,28/12/2011,2011-12-24 00:18:24,620
SA-0263-79-37,MV-L,0.5,28/05/2012,2012-05-18 12:18:37,320
SA-0335-96-08,MV-L,0.5,28/05/2011,2011-05-04 22:45:35,221
SA-0222-28-58,MV-L,0.5,28/12/2012,2012-12-21 20:50:15,725
SA-0186-07-48,MV-L,0.5,28/02/2012,2012-02-16 17:32:01,287
SA-0361-84-31,MV-L,0.5,28/10/2012,2012-10-02 11:27:56,696
SA-0312-94-95,MV-L,0.5,28/08/2012,2012-08-09 05:29:59,429
SA-0182-19-79,MV-L,0.5,28/08/2012,2012-08-07 06:45:51,983
SA-0005-14-91,MV-L,0.5,28/01/2011,2011-01-15 02:38:58,620
SA-0312-94-95,MV-L,0.5,28/03/2012,2012-03-18 22:56:25,553
SA-0261-41-34,MV-L,0.5,28/07/2011,2011-07-30 08:01:08,709
SA-0186-07-48,MV-L,0.5,28/08/2011,2011-08-19 06:57:47,309
SA-0005-14-91,MV-L,0.5,28/06/2011,2011-06-23 14:55:57,842
SA-0037-94-05,MV-L,0.5,28/03/2011,2011-03-07 15:40:40,878
SA-0222-28-58,MV-L,0.5,28/03/2012,2012-03-03 23:35:07,84
SA-0361-84-31,MV-L,0.5,28/12/2012,2012-12-23 18:16:33,515
SA-0055-36-68,MV-L,0.5,28/11/2011,2011-11-12 18:31:22,337
SA-0092-93-02,MV-L,0.5,28/12/2012,2012-12-27 17:50:36,568
SA-0414-86-48,MV-L,0.5,28/11/2012,2012-11-19 06:47:20,105
SA-0378-80-96,MV-L,0.5,28/07/2012,2012-07-21 14:11:19,417
SA-0220-61-46,MV-L,0.5,28/08/2011,2011-08-14 04:05:06,125
SA-0107-05-98,MV-L,0.5,28/01/2011,2011-01-11 15:30:42,848
SA-0012-71-76,MV-L,0.5,28/12/2011,2011-12-12 09:31:27,447
SA-0063-02-33,MV-L,0.5,28/11/2012,2012-11-06 13:44:44,249
SA-0261-41-34,MV-L,0.5,28/07/2012,2012-07-21 20:42:54,972
SA-0202-82-34,MV-L,0.5,28/11/2012,2012-11-13 08:43:44,973
SA-0012-71-76,MV-L,0.5,28/05/2012,2012-05-10 01:23:56,590
SA-0037-94-05,MV-L,0.5,28/11/2011,2011-11-16 17:26:55,842
SA-0186-07-48,MV-L,0.5,28/01/2011,2011-01-23 17:36:32,631
SA-0187-35-19,MV-L,0.5,28/04/2011,2011-04-17 02:06:41,589
SA-0114-12-73,MV-L,0.5,28/09/2011,2011-09-23 10:51:27,557
SA-0063-02-33,MV-L,0.5,28/10/2012,2012-10-10 01:26:40,427
SA-0261-41-34,MV-L,0.5,28/02/2011,2011-02-28 11:55:27,343
SA-0182-19-79,MV-L,0.5,28/07/2012,2012-07-16 15:29:49,786
SA-0305-50-15,MV-L,0.5,28/09/2011,2011-09-07 01:15:24,231
SA-0138-33-52,MV-L,0.5,28/11/2011,2011-11-08 15:14:27,714
SA-0005-14-91,MV-L,0.5,28/04/2012,2012-04-28 10:05:34,613
SA-0263-79-37,MV-L,0.5,28/01/2011,2011-01-13 13:06:27,258
SA-0147-43-82,MV-L,0.5,28/11/2011,2011-11-18 08:04:18,351
SA-0187-35-19,MV-L,0.5,28/10/2011,2011-10-24 19:13:51,329
SA-0343-60-69,MV-L,0.5,28/08/2011,2011-08-15 09:35:24,117
SA-0050-81-89,MV-L,0.5,28/08/2012,2012-08-08 01:25:27,544
SA-0151-98-79,MV-L,0.5,28/12/2011,2011-12-15 17:43:23,815
SA-0249-45-54,MV-L,0.5,28/10/2011,2011-10-06 20:10:56,512
SA-0187-35-19,MV-L,0.5,28/04/2011,2011-04-05 11:32:39,926
